file	region	t	x	y
R525_T01_h40_f05_prepended_interp.csv	R525	1	100	8
R525_T01_h80_f03_prepended_interp.csv	R525	1	100	8
R525_T01_h80_f05_prepended_interp.csv	R525	1	100	8
R526_T01_h40_f04_prepended_interp.csv	R526	1	133	123
R526_T01_h40_f05_prepended_interp.csv	R526	1	133	123
R527_T01_h01_f01_prepended_interp.csv	R527	1	173	200
R527_T01_h01_f03_prepended_interp.csv	R527	1	173	200
R527_T01_h01_f04_prepended_interp.csv	R527	1	173	200
R527_T01_h01_f05_prepended_interp.csv	R527	1	173	200
R527_T01_h40_f04_prepended_interp.csv	R527	1	173	200
R527_T01_h40_f05_prepended_interp.csv	R527	1	173	200
R527_T01_h80_f03_prepended_interp.csv	R527	1	173	200
R528_T01_h01_f05_prepended_interp.csv	R528	1	124	140
R528_T01_h40_f04_prepended_interp.csv	R528	1	124	140
R528_T01_h40_f05_prepended_interp.csv	R528	1	124	140
R529_T01_h01_f04_prepended_interp.csv	R529	1	122	117
R529_T01_h01_f05_prepended_interp.csv	R529	1	122	117
R529_T01_h40_f04_prepended_interp.csv	R529	1	122	117
R529_T01_h40_f05_prepended_interp.csv	R529	1	122	117
R530_T01_h01_f01_prepended_interp.csv	R530	1	142	113
R530_T01_h01_f04_prepended_interp.csv	R530	1	142	113
R530_T01_h01_f05_prepended_interp.csv	R530	1	142	113
R530_T01_h40_f04_prepended_interp.csv	R530	1	142	113
R530_T01_h40_f05_prepended_interp.csv	R530	1	142	113
R531_T01_h01_f03_prepended_interp.csv	R531	1	37	23
R531_T01_h01_f04_prepended_interp.csv	R531	1	37	23
R531_T01_h01_f05_prepended_interp.csv	R531	1	37	23
R531_T01_h40_f03_prepended_interp.csv	R531	1	37	23
R531_T01_h40_f04_prepended_interp.csv	R531	1	37	23
R531_T01_h40_f05_prepended_interp.csv	R531	1	37	23
R531_T01_h80_f03_prepended_interp.csv	R531	1	37	23
R531_T01_h80_f04_prepended_interp.csv	R531	1	37	23
R531_T01_h80_f05_prepended_interp.csv	R531	1	37	23
R532_T01_h01_f01_prepended_interp.csv	R532	1	110	137
R532_T01_h01_f04_prepended_interp.csv	R532	1	110	137
R532_T01_h01_f05_prepended_interp.csv	R532	1	110	137
R532_T01_h40_f04_prepended_interp.csv	R532	1	110	137
R532_T01_h40_f05_prepended_interp.csv	R532	1	110	137
R533_T01_h01_f04_prepended_interp.csv	R533	1	121	93
R533_T01_h01_f05_prepended_interp.csv	R533	1	121	93
R533_T01_h40_f04_prepended_interp.csv	R533	1	121	93
R533_T01_h40_f05_prepended_interp.csv	R533	1	121	93
R534_T01_h40_f04_prepended_interp.csv	R534	1	83	46
R534_T01_h40_f05_prepended_interp.csv	R534	1	83	46
R534_T01_h80_f04_prepended_interp.csv	R534	1	83	46
R534_T01_h80_f05_prepended_interp.csv	R534	1	83	46
R534_T02_h40_f03_prepended_interp.csv	R534	2	220	219
R534_T02_h40_f04_prepended_interp.csv	R534	2	220	219
R534_T02_h40_f05_prepended_interp.csv	R534	2	220	219
R534_T02_h80_f03_prepended_interp.csv	R534	2	220	219
R534_T02_h80_f05_prepended_interp.csv	R534	2	186	52
R534_T03_h01_f03_prepended_interp.csv	R534	3	186	52
R534_T03_h01_f04_prepended_interp.csv	R534	3	186	52
R534_T03_h01_f05_prepended_interp.csv	R534	3	186	52
R534_T03_h40_f03_prepended_interp.csv	R534	3	186	52
R534_T03_h40_f04_prepended_interp.csv	R534	3	186	52
R534_T03_h40_f05_prepended_interp.csv	R534	3	186	52
R534_T03_h80_f03_prepended_interp.csv	R534	3	186	52
R534_T04_h40_f04_prepended_interp.csv	R534	4	86	56
R534_T04_h40_f05_prepended_interp.csv	R534	4	86	56
R534_T04_h80_f03_prepended_interp.csv	R534	4	86	56
R534_T05_h40_f04_prepended_interp.csv	R534	5	83	46
R534_T05_h40_f05_prepended_interp.csv	R534	5	83	46
R535_T01_h01_f03_prepended_interp.csv	R535	1	228	52
R535_T01_h01_f04_prepended_interp.csv	R535	1	228	52
R535_T01_h01_f05_prepended_interp.csv	R535	1	228	52
R535_T01_h40_f03_prepended_interp.csv	R535	1	228	52
R535_T01_h40_f04_prepended_interp.csv	R535	1	228	52
R535_T01_h40_f05_prepended_interp.csv	R535	1	228	52
R535_T01_h80_f03_prepended_interp.csv	R535	1	228	52
R536_T01_h40_f04_prepended_interp.csv	R536	1	160	157
R536_T01_h40_f05_prepended_interp.csv	R536	1	160	157
R537_T01_h01_f03_prepended_interp.csv	R537	1	178	255
R537_T01_h01_f04_prepended_interp.csv	R537	1	178	255
R537_T01_h01_f05_prepended_interp.csv	R537	1	178	255
R537_T01_h40_f03_prepended_interp.csv	R537	1	178	255
R537_T01_h40_f04_prepended_interp.csv	R537	1	178	255
R537_T01_h40_f05_prepended_interp.csv	R537	1	178	255
R537_T01_h80_f03_prepended_interp.csv	R537	1	178	255
R537_T01_h80_f04_prepended_interp.csv	R537	1	178	255
R537_T01_h80_f05_prepended_interp.csv	R537	1	178	255
R538_T01_h40_f04_prepended_interp.csv	R538	1	141	117
R538_T01_h40_f05_prepended_interp.csv	R538	1	141	117
R540_T01_h01_f03_prepended_interp.csv	R540	1	255	244
R540_T01_h01_f04_prepended_interp.csv	R540	1	255	244
R540_T01_h01_f05_prepended_interp.csv	R540	1	255	244
R540_T01_h40_f03_prepended_interp.csv	R540	1	255	244
R540_T01_h40_f04_prepended_interp.csv	R540	1	255	244
R540_T01_h40_f05_prepended_interp.csv	R540	1	255	244
R540_T01_h80_f03_prepended_interp.csv	R540	1	255	244
R540_T02_h40_f03_prepended_interp.csv	R540	2	200	241
R540_T02_h40_f04_prepended_interp.csv	R540	2	200	241
R540_T02_h40_f05_prepended_interp.csv	R540	2	200	241
R540_T02_h80_f03_prepended_interp.csv	R540	2	200	241
R540_T03_h40_f03_prepended_interp.csv	R540	3	70	33
R540_T03_h40_f04_prepended_interp.csv	R540	3	70	33
R540_T03_h40_f05_prepended_interp.csv	R540	3	70	33
R540_T03_h80_f03_prepended_interp.csv	R540	3	70	33
R540_T04_h40_f03_prepended_interp.csv	R540	4	203	85
R540_T04_h40_f04_prepended_interp.csv	R540	4	203	85
R540_T04_h40_f05_prepended_interp.csv	R540	4	203	85
R540_T04_h80_f03_prepended_interp.csv	R540	4	203	85
R541_T01_h40_f03_prepended_interp.csv	R541	1	210	121
R541_T01_h40_f04_prepended_interp.csv	R541	1	210	121
R541_T01_h40_f05_prepended_interp.csv	R541	1	210	121
R541_T01_h80_f03_prepended_interp.csv	R541	1	210	121
R542_T01_h40_f04_prepended_interp.csv	R542	1	243	255
R542_T01_h40_f05_prepended_interp.csv	R542	1	243	255
R542_T01_h80_f03_prepended_interp.csv	R542	1	243	255
R543_T01_h40_f03_prepended_interp.csv	R543	1	217	130
R543_T01_h40_f04_prepended_interp.csv	R543	1	217	130
R543_T01_h40_f05_prepended_interp.csv	R543	1	217	130
R543_T01_h80_f03_prepended_interp.csv	R543	1	217	130
R544_T01_h01_f05_prepended_interp.csv	R544	1	197	242
R544_T01_h40_f03_prepended_interp.csv	R544	1	197	242
R544_T01_h40_f04_prepended_interp.csv	R544	1	197	242
R544_T01_h40_f05_prepended_interp.csv	R544	1	197	242
R544_T01_h80_f03_prepended_interp.csv	R544	1	197	242
R544_T01_h80_f05_prepended_interp.csv	R544	1	197	242
R544_T02_h01_f05_prepended_interp.csv	R544	2	197	242
R544_T02_h40_f03_prepended_interp.csv	R544	2	197	242
R544_T02_h40_f04_prepended_interp.csv	R544	2	197	242
R544_T02_h40_f05_prepended_interp.csv	R544	2	197	242
R544_T02_h80_f03_prepended_interp.csv	R544	2	197	242
R544_T03_h01_f05_prepended_interp.csv	R544	3	196	242
R544_T03_h40_f03_prepended_interp.csv	R544	3	196	242
R544_T03_h40_f04_prepended_interp.csv	R544	3	196	242
R544_T03_h40_f05_prepended_interp.csv	R544	3	196	242
R544_T03_h80_f03_prepended_interp.csv	R544	3	196	242
R545_T01_h01_f03_prepended_interp.csv	R545	1	120	157
R545_T01_h01_f04_prepended_interp.csv	R545	1	120	157
R545_T01_h01_f05_prepended_interp.csv	R545	1	120	157
R545_T01_h40_f03_prepended_interp.csv	R545	1	120	157
R545_T01_h40_f04_prepended_interp.csv	R545	1	120	157
R545_T01_h40_f05_prepended_interp.csv	R545	1	120	157
R545_T01_h80_f03_prepended_interp.csv	R545	1	120	157
R545_T01_h80_f05_prepended_interp.csv	R545	1	120	157
R546_T01_h01_f04_prepended_interp.csv	R546	1	106	133
R546_T01_h01_f05_prepended_interp.csv	R546	1	106	133
R546_T01_h40_f04_prepended_interp.csv	R546	1	106	133
R546_T01_h40_f05_prepended_interp.csv	R546	1	106	133
R546_T01_h80_f05_prepended_interp.csv	R546	1	106	133
R547_T01_h01_f05_prepended_interp.csv	R547	1	49	206
R547_T01_h40_f04_prepended_interp.csv	R547	1	49	206
R547_T01_h40_f05_prepended_interp.csv	R547	1	49	206
R547_T01_h80_f03_prepended_interp.csv	R547	1	49	206
R548_T01_h01_f01_prepended_interp.csv	R548	1	148	114
R548_T01_h01_f03_prepended_interp.csv	R548	1	148	114
R548_T01_h01_f04_prepended_interp.csv	R548	1	148	114
R548_T01_h01_f05_prepended_interp.csv	R548	1	148	114
R548_T01_h40_f03_prepended_interp.csv	R548	1	148	114
R548_T01_h40_f04_prepended_interp.csv	R548	1	148	114
R548_T01_h40_f05_prepended_interp.csv	R548	1	148	114
R548_T01_h80_f03_prepended_interp.csv	R548	1	148	114
R548_T01_h80_f05_prepended_interp.csv	R548	1	148	114
R549_T01_h40_f03_prepended_interp.csv	R549	1	64	64
R549_T01_h40_f04_prepended_interp.csv	R549	1	64	64
R549_T01_h40_f05_prepended_interp.csv	R549	1	64	64
R549_T01_h80_f03_prepended_interp.csv	R549	1	64	64
R549_T01_h80_f05_prepended_interp.csv	R549	1	64	64
R550_T01_h01_f05_prepended_interp.csv	R550	1	135	154
R550_T01_h40_f04_prepended_interp.csv	R550	1	135	154
R550_T01_h40_f05_prepended_interp.csv	R550	1	135	154
R550_T01_h80_f04_prepended_interp.csv	R550	1	135	154
R550_T01_h80_f05_prepended_interp.csv	R550	1	135	154
R551_T01_h01_f01_prepended_interp.csv	R551	1	89	48
R551_T01_h01_f03_prepended_interp.csv	R551	1	89	48
R551_T01_h01_f04_prepended_interp.csv	R551	1	89	48
R551_T01_h01_f05_prepended_interp.csv	R551	1	89	48
R551_T01_h40_f03_prepended_interp.csv	R551	1	89	48
R551_T01_h40_f04_prepended_interp.csv	R551	1	89	48
R551_T01_h40_f05_prepended_interp.csv	R551	1	89	48
R551_T01_h80_f03_prepended_interp.csv	R551	1	89	48
R552_T01_h01_f03_prepended_interp.csv	R552	1	184	78
R552_T01_h01_f04_prepended_interp.csv	R552	1	184	78
R552_T01_h01_f05_prepended_interp.csv	R552	1	184	78
R552_T01_h40_f03_prepended_interp.csv	R552	1	184	78
R552_T01_h40_f04_prepended_interp.csv	R552	1	184	78
R552_T01_h40_f05_prepended_interp.csv	R552	1	184	78
R552_T01_h80_f03_prepended_interp.csv	R552	1	184	78
R552_T01_h80_f04_prepended_interp.csv	R552	1	184	78
R552_T01_h80_f05_prepended_interp.csv	R552	1	184	78
R552_T02_h01_f03_prepended_interp.csv	R552	2	109	126
R552_T02_h01_f04_prepended_interp.csv	R552	2	109	126
R552_T02_h01_f05_prepended_interp.csv	R552	2	109	126
R552_T02_h40_f04_prepended_interp.csv	R552	2	109	126
R552_T02_h40_f05_prepended_interp.csv	R552	2	109	126
R552_T02_h80_f03_prepended_interp.csv	R552	2	109	126
R553_T01_h40_f04_prepended_interp.csv	R553	1	159	141
R553_T01_h40_f05_prepended_interp.csv	R553	1	159	141
R554_T01_h01_f05_prepended_interp.csv	R554	1	165	167
R554_T01_h40_f05_prepended_interp.csv	R554	1	165	167
R555_T01_h40_f04_prepended_interp.csv	R555	1	95	78
R555_T01_h40_f05_prepended_interp.csv	R555	1	95	78
R555_T01_h80_f03_prepended_interp.csv	R555	1	95	78
R557_T01_h01_f03_prepended_interp.csv	R557	1	98	242
R557_T01_h01_f04_prepended_interp.csv	R557	1	98	242
R557_T01_h01_f05_prepended_interp.csv	R557	1	98	242
R557_T01_h40_f03_prepended_interp.csv	R557	1	98	242
R557_T01_h40_f04_prepended_interp.csv	R557	1	98	242
R557_T01_h40_f05_prepended_interp.csv	R557	1	98	242
R557_T01_h80_f03_prepended_interp.csv	R557	1	98	242
R557_T02_h40_f04_prepended_interp.csv	R557	2	172	40
R557_T02_h40_f05_prepended_interp.csv	R557	2	172	40
R557_T02_h80_f03_prepended_interp.csv	R557	2	172	40
R558_T01_h40_f03_prepended_interp.csv	R558	1	55	224
R558_T01_h40_f04_prepended_interp.csv	R558	1	55	224
R558_T01_h40_f05_prepended_interp.csv	R558	1	55	224
R558_T01_h80_f03_prepended_interp.csv	R558	1	55	224
R558_T01_h80_f04_prepended_interp.csv	R558	1	55	224
R558_T01_h80_f05_prepended_interp.csv	R558	1	55	224
R558_T02_h40_f03_prepended_interp.csv	R558	2	55	224
R558_T02_h40_f04_prepended_interp.csv	R558	2	55	224
R558_T02_h40_f05_prepended_interp.csv	R558	2	55	224
R558_T02_h80_f03_prepended_interp.csv	R558	2	55	224
R558_T02_h80_f04_prepended_interp.csv	R558	2	55	224
R558_T02_h80_f05_prepended_interp.csv	R558	2	55	224
R559_T01_h01_f03_prepended_interp.csv	R559	1	113	1
R559_T01_h01_f04_prepended_interp.csv	R559	1	113	1
R559_T01_h01_f05_prepended_interp.csv	R559	1	113	1
R559_T01_h40_f03_prepended_interp.csv	R559	1	113	1
R559_T01_h40_f04_prepended_interp.csv	R559	1	113	1
R559_T01_h40_f05_prepended_interp.csv	R559	1	113	1
R559_T01_h80_f03_prepended_interp.csv	R559	1	113	1
R560_T01_h01_f01_prepended_interp.csv	R560	1	37	116
R560_T01_h01_f03_prepended_interp.csv	R560	1	37	116
R560_T01_h01_f04_prepended_interp.csv	R560	1	37	116
R560_T01_h01_f05_prepended_interp.csv	R560	1	37	116
R560_T01_h40_f04_prepended_interp.csv	R560	1	37	116
R560_T01_h40_f05_prepended_interp.csv	R560	1	37	116
R560_T01_h80_f03_prepended_interp.csv	R560	1	37	116
R560_T01_h80_f04_prepended_interp.csv	R560	1	215	133
R560_T01_h80_f05_prepended_interp.csv	R560	1	215	133
R560_T02_h01_f01_prepended_interp.csv	R560	2	215	133
R560_T02_h01_f03_prepended_interp.csv	R560	2	215	133
R560_T02_h01_f04_prepended_interp.csv	R560	2	215	133
R560_T02_h01_f05_prepended_interp.csv	R560	2	215	133
R560_T02_h40_f04_prepended_interp.csv	R560	2	215	133
R560_T02_h40_f05_prepended_interp.csv	R560	2	215	133
R560_T02_h80_f03_prepended_interp.csv	R560	2	215	133
R561_T01_h40_f03_prepended_interp.csv	R561	1	44	157
R561_T01_h40_f04_prepended_interp.csv	R561	1	44	157
R561_T01_h40_f05_prepended_interp.csv	R561	1	44	157
R561_T01_h80_f03_prepended_interp.csv	R561	1	44	157
R561_T01_h80_f05_prepended_interp.csv	R561	1	44	157
R561_T02_h40_f04_prepended_interp.csv	R561	2	230	184
R561_T02_h40_f05_prepended_interp.csv	R561	2	230	184
R561_T02_h80_f03_prepended_interp.csv	R561	2	230	184
R562_T01_h01_f03_prepended_interp.csv	R562	1	126	113
R562_T01_h01_f04_prepended_interp.csv	R562	1	126	113
R562_T01_h01_f05_prepended_interp.csv	R562	1	126	113
R562_T01_h40_f03_prepended_interp.csv	R562	1	126	113
R562_T01_h40_f04_prepended_interp.csv	R562	1	126	113
R562_T01_h40_f05_prepended_interp.csv	R562	1	126	113
R562_T01_h80_f03_prepended_interp.csv	R562	1	126	113
R563_T01_h40_f03_prepended_interp.csv	R563	1	108	120
R563_T01_h40_f04_prepended_interp.csv	R563	1	108	120
R563_T01_h40_f05_prepended_interp.csv	R563	1	108	120
R563_T01_h80_f03_prepended_interp.csv	R563	1	108	120
R563_T02_h40_f03_prepended_interp.csv	R563	2	107	122
R563_T02_h40_f04_prepended_interp.csv	R563	2	107	122
R563_T02_h40_f05_prepended_interp.csv	R563	2	107	122
R563_T02_h80_f03_prepended_interp.csv	R563	2	107	122
R564_T01_h40_f05_prepended_interp.csv	R564	1	144	106
R564_T01_h80_f05_prepended_interp.csv	R564	1	144	106
R565_T01_h40_f03_prepended_interp.csv	R565	1	37	91
R565_T01_h40_f04_prepended_interp.csv	R565	1	37	91
R565_T01_h40_f05_prepended_interp.csv	R565	1	37	91
R565_T01_h80_f03_prepended_interp.csv	R565	1	37	91
R566_T01_h01_f04_prepended_interp.csv	R566	1	63	24
R566_T01_h01_f05_prepended_interp.csv	R566	1	63	24
R566_T01_h40_f03_prepended_interp.csv	R566	1	63	24
R566_T01_h40_f04_prepended_interp.csv	R566	1	63	24
R566_T01_h40_f05_prepended_interp.csv	R566	1	63	24
R566_T01_h80_f03_prepended_interp.csv	R566	1	63	24
R567_T01_h01_f05_prepended_interp.csv	R567	1	30	197
R567_T01_h40_f03_prepended_interp.csv	R567	1	30	197
R567_T01_h40_f04_prepended_interp.csv	R567	1	30	197
R567_T01_h40_f05_prepended_interp.csv	R567	1	30	197
R567_T01_h80_f03_prepended_interp.csv	R567	1	30	197
R568_T01_h40_f05_prepended_interp.csv	R568	1	2	29
R569_T01_h40_f04_prepended_interp.csv	R569	1	43	160
R569_T01_h40_f05_prepended_interp.csv	R569	1	43	160
R569_T01_h80_f03_prepended_interp.csv	R569	1	43	160
R570_T01_h40_f03_prepended_interp.csv	R570	1	219	195
R570_T01_h40_f04_prepended_interp.csv	R570	1	219	195
R570_T01_h40_f05_prepended_interp.csv	R570	1	219	195
R570_T01_h80_f03_prepended_interp.csv	R570	1	219	195
R570_T01_h80_f04_prepended_interp.csv	R570	1	219	195
R570_T01_h80_f05_prepended_interp.csv	R570	1	219	195
R570_T02_h01_f03_prepended_interp.csv	R570	2	238	201
R570_T02_h01_f04_prepended_interp.csv	R570	2	238	201
R570_T02_h01_f05_prepended_interp.csv	R570	2	238	201
R570_T02_h40_f03_prepended_interp.csv	R570	2	238	201
R570_T02_h40_f04_prepended_interp.csv	R570	2	238	201
R570_T02_h40_f05_prepended_interp.csv	R570	2	238	201
R570_T02_h80_f03_prepended_interp.csv	R570	2	238	201
R570_T02_h80_f04_prepended_interp.csv	R570	2	238	201
R570_T02_h80_f05_prepended_interp.csv	R570	2	238	201
R571_T01_h01_f01_prepended_interp.csv	R571	1	134	131
R571_T01_h01_f04_prepended_interp.csv	R571	1	134	131
R571_T01_h01_f05_prepended_interp.csv	R571	1	134	131
R571_T01_h40_f04_prepended_interp.csv	R571	1	134	131
R571_T01_h40_f05_prepended_interp.csv	R571	1	134	131
R572_T01_h40_f03_prepended_interp.csv	R572	1	96	121
R572_T01_h40_f04_prepended_interp.csv	R572	1	96	121
R572_T01_h40_f05_prepended_interp.csv	R572	1	96	121
R572_T01_h80_f03_prepended_interp.csv	R572	1	96	121
R573_T01_h01_f05_prepended_interp.csv	R573	1	106	104
R573_T01_h40_f04_prepended_interp.csv	R573	1	106	104
R573_T01_h40_f05_prepended_interp.csv	R573	1	106	104
R574_T01_h01_f01_prepended_interp.csv	R574	1	197	166
R574_T01_h01_f03_prepended_interp.csv	R574	1	197	166
R574_T01_h01_f04_prepended_interp.csv	R574	1	197	166
R574_T01_h01_f05_prepended_interp.csv	R574	1	197	166
R574_T01_h40_f04_prepended_interp.csv	R574	1	197	166
R574_T01_h40_f05_prepended_interp.csv	R574	1	197	166
R574_T01_h80_f03_prepended_interp.csv	R574	1	197	166
R574_T01_h80_f04_prepended_interp.csv	R574	1	197	166
R574_T01_h80_f05_prepended_interp.csv	R574	1	197	166
R575_T01_h01_f03_prepended_interp.csv	R575	1	142	216
R575_T01_h01_f04_prepended_interp.csv	R575	1	142	216
R575_T01_h01_f05_prepended_interp.csv	R575	1	142	216
R575_T01_h40_f03_prepended_interp.csv	R575	1	142	216
R575_T01_h40_f04_prepended_interp.csv	R575	1	142	216
R575_T01_h40_f05_prepended_interp.csv	R575	1	142	216
R575_T01_h80_f03_prepended_interp.csv	R575	1	142	216
R576_T01_h01_f03_prepended_interp.csv	R576	1	200	47
R576_T01_h01_f04_prepended_interp.csv	R576	1	200	47
R576_T01_h01_f05_prepended_interp.csv	R576	1	200	47
R576_T01_h40_f03_prepended_interp.csv	R576	1	200	47
R576_T01_h40_f04_prepended_interp.csv	R576	1	200	47
R576_T01_h40_f05_prepended_interp.csv	R576	1	200	47
R576_T01_h80_f03_prepended_interp.csv	R576	1	200	47
R576_T02_h01_f01_prepended_interp.csv	R576	2	30	166
R576_T02_h01_f03_prepended_interp.csv	R576	2	30	166
R576_T02_h01_f04_prepended_interp.csv	R576	2	30	166
R576_T02_h01_f05_prepended_interp.csv	R576	2	30	166
R576_T02_h40_f04_prepended_interp.csv	R576	2	30	166
R576_T02_h40_f05_prepended_interp.csv	R576	2	30	166
R576_T02_h80_f03_prepended_interp.csv	R576	2	30	166
R577_T01_h01_f01_prepended_interp.csv	R577	1	146	141
R577_T01_h01_f04_prepended_interp.csv	R577	1	146	141
R577_T01_h01_f05_prepended_interp.csv	R577	1	146	141
R577_T01_h40_f04_prepended_interp.csv	R577	1	146	141
R577_T01_h40_f05_prepended_interp.csv	R577	1	146	141
R578_T01_h01_f01_prepended_interp.csv	R578	1	222	139
R578_T01_h01_f03_prepended_interp.csv	R578	1	222	139
R578_T01_h01_f04_prepended_interp.csv	R578	1	222	139
R578_T01_h01_f05_prepended_interp.csv	R578	1	222	139
R579_T01_h01_f04_prepended_interp.csv	R579	1	116	125
R579_T01_h01_f05_prepended_interp.csv	R579	1	116	125
R579_T01_h40_f04_prepended_interp.csv	R579	1	116	125
R579_T01_h40_f05_prepended_interp.csv	R579	1	116	125
R579_T01_h80_f04_prepended_interp.csv	R579	1	116	125
R579_T01_h80_f05_prepended_interp.csv	R579	1	116	125
R580_T01_h01_f04_prepended_interp.csv	R580	1	140	135
R580_T01_h01_f05_prepended_interp.csv	R580	1	140	135
R580_T01_h40_f04_prepended_interp.csv	R580	1	140	135
R580_T01_h40_f05_prepended_interp.csv	R580	1	140	135
R580_T01_h80_f04_prepended_interp.csv	R580	1	140	135
R580_T01_h80_f05_prepended_interp.csv	R580	1	140	135
R581_T01_h01_f01_prepended_interp.csv	R581	1	117	151
R581_T01_h01_f04_prepended_interp.csv	R581	1	117	151
R581_T01_h01_f05_prepended_interp.csv	R581	1	117	151
R581_T01_h40_f04_prepended_interp.csv	R581	1	117	151
R581_T01_h40_f05_prepended_interp.csv	R581	1	117	151
R581_T01_h80_f04_prepended_interp.csv	R581	1	117	151
R582_T01_h01_f01_prepended_interp.csv	R582	1	114	131
R582_T01_h01_f04_prepended_interp.csv	R582	1	114	131
R582_T01_h01_f05_prepended_interp.csv	R582	1	114	131
R582_T01_h40_f04_prepended_interp.csv	R582	1	114	131
R582_T01_h40_f05_prepended_interp.csv	R582	1	114	131
R583_T01_h40_f04_prepended_interp.csv	R583	1	250	115
R583_T01_h40_f05_prepended_interp.csv	R583	1	250	115
R583_T01_h80_f03_prepended_interp.csv	R583	1	250	115
R583_T01_h80_f05_prepended_interp.csv	R583	1	250	115
R584_T01_h40_f03_prepended_interp.csv	R584	1	172	117
R584_T01_h40_f04_prepended_interp.csv	R584	1	172	117
R584_T01_h40_f05_prepended_interp.csv	R584	1	172	117
R584_T01_h80_f03_prepended_interp.csv	R584	1	172	117
R585_T01_h01_f05_prepended_interp.csv	R585	1	143	171
R585_T01_h40_f04_prepended_interp.csv	R585	1	143	171
R585_T01_h40_f05_prepended_interp.csv	R585	1	143	171
R586_T01_h01_f01_prepended_interp.csv	R586	1	50	211
R586_T01_h01_f03_prepended_interp.csv	R586	1	50	211
R586_T01_h01_f04_prepended_interp.csv	R586	1	50	211
R586_T01_h01_f05_prepended_interp.csv	R586	1	50	211
R586_T01_h40_f03_prepended_interp.csv	R586	1	50	211
R586_T01_h40_f04_prepended_interp.csv	R586	1	50	211
R586_T01_h40_f05_prepended_interp.csv	R586	1	50	211
R586_T01_h80_f03_prepended_interp.csv	R586	1	50	211
R586_T01_h80_f04_prepended_interp.csv	R586	1	50	211
R586_T01_h80_f05_prepended_interp.csv	R586	1	50	211
R587_T01_h01_f01_prepended_interp.csv	R587	1	60	153
R587_T01_h01_f03_prepended_interp.csv	R587	1	60	153
R587_T01_h01_f04_prepended_interp.csv	R587	1	60	153
R587_T01_h01_f05_prepended_interp.csv	R587	1	60	153
R587_T01_h40_f03_prepended_interp.csv	R587	1	60	153
R587_T01_h40_f04_prepended_interp.csv	R587	1	60	153
R587_T01_h40_f05_prepended_interp.csv	R587	1	60	153
R587_T01_h80_f03_prepended_interp.csv	R587	1	60	153
R587_T02_h01_f01_prepended_interp.csv	R587	2	62	150
R587_T02_h01_f03_prepended_interp.csv	R587	2	62	150
R587_T02_h01_f04_prepended_interp.csv	R587	2	62	150
R587_T02_h01_f05_prepended_interp.csv	R587	2	62	150
R587_T02_h40_f03_prepended_interp.csv	R587	2	62	150
R587_T02_h40_f04_prepended_interp.csv	R587	2	62	150
R587_T02_h40_f05_prepended_interp.csv	R587	2	62	150
R587_T02_h80_f03_prepended_interp.csv	R587	2	62	150
R588_T01_h40_f04_prepended_interp.csv	R588	1	85	151
R588_T01_h40_f05_prepended_interp.csv	R588	1	85	151
R589_T01_h01_f03_prepended_interp.csv	R589	1	33	10
R589_T01_h01_f04_prepended_interp.csv	R589	1	33	10
R589_T01_h01_f05_prepended_interp.csv	R589	1	33	10
R589_T01_h40_f04_prepended_interp.csv	R589	1	33	10
R589_T01_h40_f05_prepended_interp.csv	R589	1	33	10
R589_T02_h01_f03_prepended_interp.csv	R589	2	33	10
R589_T02_h01_f04_prepended_interp.csv	R589	2	33	10
R589_T02_h01_f05_prepended_interp.csv	R589	2	33	10
R589_T02_h40_f04_prepended_interp.csv	R589	2	33	10
R589_T02_h40_f05_prepended_interp.csv	R589	2	33	10
R589_T03_h01_f03_prepended_interp.csv	R589	3	33	10
R589_T03_h01_f04_prepended_interp.csv	R589	3	33	10
R589_T03_h01_f05_prepended_interp.csv	R589	3	33	10
R589_T03_h40_f04_prepended_interp.csv	R589	3	33	10
R589_T03_h40_f05_prepended_interp.csv	R589	3	33	10
R589_T04_h01_f03_prepended_interp.csv	R589	4	33	10
R589_T04_h01_f04_prepended_interp.csv	R589	4	33	10
R589_T04_h01_f05_prepended_interp.csv	R589	4	33	10
R589_T04_h40_f04_prepended_interp.csv	R589	4	33	10
R589_T04_h40_f05_prepended_interp.csv	R589	4	33	10
R589_T05_h01_f03_prepended_interp.csv	R589	5	33	10
R589_T05_h01_f04_prepended_interp.csv	R589	5	33	10
R589_T05_h01_f05_prepended_interp.csv	R589	5	33	10
R589_T05_h40_f04_prepended_interp.csv	R589	5	33	10
R589_T05_h40_f05_prepended_interp.csv	R589	5	33	10
R589_T06_h01_f03_prepended_interp.csv	R589	6	33	10
R589_T06_h01_f04_prepended_interp.csv	R589	6	33	10
R589_T06_h01_f05_prepended_interp.csv	R589	6	33	10
R589_T06_h40_f04_prepended_interp.csv	R589	6	33	10
R589_T06_h40_f05_prepended_interp.csv	R589	6	33	10
R589_T07_h01_f03_prepended_interp.csv	R589	7	33	10
R589_T07_h01_f04_prepended_interp.csv	R589	7	33	10
R589_T07_h01_f05_prepended_interp.csv	R589	7	33	10
R589_T07_h40_f04_prepended_interp.csv	R589	7	33	10
R589_T07_h40_f05_prepended_interp.csv	R589	7	33	10
R589_T08_h01_f03_prepended_interp.csv	R589	8	33	10
R589_T08_h01_f04_prepended_interp.csv	R589	8	33	10
R589_T08_h01_f05_prepended_interp.csv	R589	8	33	10
R589_T08_h40_f04_prepended_interp.csv	R589	8	33	10
